"","R","G","B","x","y","type","imname","zoiCx","zoiCy"
"4203",192,146,182,3366.34482758621,1011.65517241379,"R","82",3256,522
"4204",143,113,137,3354.85057471264,1011.65517241379,"R","82",3256,522
"4205",63,96,9,1710.40229885057,2159.03448275862,"G","83",2115,1728
"4206",212,247,165,1875.91954022988,2150.98850574713,"G","83",2115,1728
"4207",69,95,32,1894.31034482759,2099.26436781609,"G","83",2115,1728
"4208",96,141,36,1766.72413793103,1996.96551724138,"G","83",2115,1728
"4209",107,146,27,1988.5632183908,1995.81609195402,"G","83",2115,1728
"4210",131,180,37,1874.77011494253,1963.63218390805,"G","83",2115,1728
"4211",162,193,66,1726.49425287356,1899.26436781609,"G","83",2115,1728
"4212",112,150,28,1972.47126436782,1876.27586206897,"G","83",2115,1728
"4213",129,162,47,1754.08045977011,1814.20689655172,"G","83",2115,1728
"4214",54,89,0,1729.94252873563,1784.32183908046,"G","83",2115,1728
"4215",41,83,0,1962.12643678161,1747.54022988506,"G","83",2115,1728
"4216",96,131,65,1813.85057471264,1639.49425287356,"G","83",2115,1728
"4217",252,255,225,1806.95402298851,1598.11494252874,"G","83",2115,1728
"4218",168,213,68,1960.97701149425,1570.52873563218,"G","83",2115,1728
"4219",23,35,0,1739.13793103448,1511.90804597701,"G","83",2115,1728
"4220",27,63,0,1851.7816091954,1483.1724137931,"G","83",2115,1728
"4221",28,66,0,1995.45977011494,1460.18390804598,"G","83",2115,1728
"4222",144,192,28,1792.01149425287,1407.31034482759,"G","83",2115,1728
"4223",65,100,6,1752.93103448276,1375.12643678161,"G","83",2115,1728
"4224",240,255,209,1823.04597701149,1355.58620689655,"G","83",2115,1728
"4225",58,74,29,2018.44827586207,1361.33333333333,"G","83",2115,1728
"4226",53,88,20,2194.31034482759,1340.64367816092,"G","83",2115,1728
"4227",136,151,92,2374.77011494253,1392.36781609195,"G","83",2115,1728
"4228",212,255,114,2474.77011494253,1460.18390804598,"G","83",2115,1728
"4229",37,64,23,2523.04597701149,1529.14942528736,"G","83",2115,1728
"4230",124,152,65,2515,1649.83908045977,"G","83",2115,1728
"4231",54,89,0,2471.32183908046,1772.8275862069,"G","83",2115,1728
"4232",89,115,16,2408.10344827586,1947.54022988506,"G","83",2115,1728
"4233",124,166,42,2159.8275862069,1793.51724137931,"G","83",2115,1728
"4234",97,136,27,2380.51724137931,1844.09195402299,"G","83",2115,1728
"4235",130,168,111,2286.26436781609,2038.34482758621,"G","83",2115,1728
"4236",0,18,0,2092.01149425287,2154.4367816092,"G","83",2115,1728
"4237",87,123,51,1917.29885057471,2167.08045977011,"G","83",2115,1728
"4238",238,255,142,1855.22988505747,2126.85057471264,"G","83",2115,1728
"4239",73,116,45,1964.42528735632,2095.81609195402,"G","83",2115,1728
"4240",114,150,80,2521.6091954023,2560.57471264368,"G","84",2940,2110
"4241",144,181,111,2622.75862068965,2570.91954022989,"G","84",2940,2110
"4242",113,137,75,2821.6091954023,2575.51724137931,"G","84",2940,2110
"4243",174,200,137,2892.87356321839,2566.32183908046,"G","84",2940,2110
"4244",166,205,124,3017.01149425287,2546.7816091954,"G","84",2940,2110
"4245",109,137,86,2930.80459770115,2537.58620689655,"G","84",2940,2110
"4246",90,122,72,2644.59770114943,2558.27586206897,"G","84",2940,2110
"4247",136,166,104,2517.01149425287,2531.83908045977,"G","84",2940,2110
"4248",135,169,95,2552.64367816092,2488.16091954023,"G","84",2940,2110
"4249",182,200,162,2649.19540229885,2442.18390804598,"G","84",2940,2110
"4250",153,182,136,2715.86206896552,2427.24137931034,"G","84",2940,2110
"4251",102,138,77,2730.80459770115,2412.29885057471,"G","84",2940,2110
"4252",153,181,122,2761.83908045977,2390.45977011494,"G","84",2940,2110
"4253",139,172,103,2780.22988505747,2384.71264367816,"G","84",2940,2110
"4254",122,162,89,2828.50574712644,2367.47126436782,"G","84",2940,2110
"4255",136,184,85,2879.08045977011,2350.22988505747,"G","84",2940,2110
"4256",95,126,48,2914.71264367816,2285.86206896552,"G","84",2940,2110
"4257",90,134,47,2807.81609195402,2253.67816091954,"G","84",2940,2110
"4258",154,187,132,2737.70114942529,2234.13793103448,"G","84",2940,2110
"4259",122,166,89,2684.8275862069,2175.51724137931,"G","84",2940,2110
"4260",96,142,70,2646.89655172414,2136.4367816092,"G","84",2940,2110
"4261",91,132,64,2631.95402298851,2100.80459770115,"G","84",2940,2110
"4262",77,121,32,2627.35632183908,2078.96551724138,"G","84",2940,2110
"4263",147,193,95,2615.86206896552,2041.03448275862,"G","84",2940,2110
"4264",131,173,109,2622.75862068965,2018.04597701149,"G","84",2940,2110
"4265",136,177,107,2611.26436781609,1981.26436781609,"G","84",2940,2110
"4266",65,89,0,2603.2183908046,1958.27586206897,"G","84",2940,2110
"4267",107,140,33,2588.27586206897,1913.44827586207,"G","84",2940,2110
"4268",112,149,54,2580.22988505747,1880.11494252874,"G","84",2940,2110
"4269",92,127,33,2585.97701149425,1867.47126436782,"G","84",2940,2110
"4270",209,225,198,2612.41379310345,1801.95402298851,"G","84",2940,2110
"4271",66,103,26,2592.87356321839,1762.87356321839,"G","84",2940,2110
"4272",131,175,78,2564.13793103448,1730.68965517241,"G","84",2940,2110
"4273",118,161,69,2523.90804597701,1700.80459770115,"G","84",2940,2110
"4274",113,155,53,2482.52873563218,1670.91954022989,"G","84",2940,2110
"4275",124,169,74,2483.67816091954,1658.27586206897,"G","84",2940,2110
"4276",86,131,62,2482.52873563218,1645.63218390805,"G","84",2940,2110
"4277",222,225,34,2876.7816091954,1872.06896551724,"Y","84",2940,2110
"4278",251,254,173,2879.08045977011,1896.20689655172,"Y","84",2940,2110
"4279",235,226,73,2859.54022988506,1885.86206896552,"Y","84",2940,2110
"4280",227,225,80,2864.13793103448,1874.36781609195,"Y","84",2940,2110
"4281",197,183,24,2875.63218390805,1865.1724137931,"Y","84",2940,2110
"4282",190,174,0,2880.22988505747,1852.52873563218,"Y","84",2940,2110
"4283",224,225,69,2888.27586206897,1834.13793103448,"Y","84",2940,2110
"4284",213,194,6,2967.58620689655,1739.88505747126,"Y","84",2940,2110
"4285",243,252,85,3008.96551724138,1707.70114942529,"Y","84",2940,2110
"4286",202,188,1,3027.35632183908,1703.10344827586,"Y","84",2940,2110
"4287",237,241,40,3037.70114942529,1735.28735632184,"Y","84",2940,2110
"4288",230,244,60,3029.65517241379,1746.7816091954,"Y","84",2940,2110
"4289",234,238,21,3000.91954022988,1749.08045977012,"Y","84",2940,2110
"4290",251,255,170,3022.75862068966,1803.10344827586,"Y","84",2940,2110
"4291",243,239,30,2995.1724137931,1888.16091954023,"Y","84",2940,2110
"4292",232,225,21,2982.52873563218,1885.86206896552,"Y","84",2940,2110
"4293",201,171,11,3007.81609195402,1869.77011494253,"Y","84",2940,2110
"4294",239,247,47,3025.05747126437,1880.11494252874,"Y","84",2940,2110
"4295",235,251,67,3162.98850574713,1875.51724137931,"Y","84",2940,2110
"4296",246,242,46,3134.25287356322,1858.27586206897,"Y","84",2940,2110
"4297",238,254,83,3177.93103448276,1850.22988505747,"Y","84",2940,2110
"4298",226,232,38,3180.22988505747,1845.63218390805,"Y","84",2940,2110
"4299",253,255,130,3194.02298850575,1747.93103448276,"Y","84",2940,2110
"4300",246,254,91,3249.19540229885,1731.83908045977,"Y","84",2940,2110
"4301",230,240,29,3267.58620689655,1707.70114942529,"Y","84",2940,2110
"4302",255,248,29,3297.47126436782,1692.75862068966,"Y","84",2940,2110
"4303",225,238,37,3281.37931034483,1704.25287356322,"Y","84",2940,2110
"4304",251,255,156,3146.89655172414,1674.36781609195,"Y","84",2940,2110
"4305",243,255,111,3165.28735632184,1658.27586206897,"Y","84",2940,2110
"4306",255,245,63,3152.64367816092,1637.58620689655,"Y","84",2940,2110
"4307",212,201,11,3174.48275862069,1621.49425287356,"Y","84",2940,2110
"4308",240,239,63,3321.6091954023,1654.8275862069,"Y","84",2940,2110
"4309",218,215,24,3322.75862068966,1641.03448275862,"Y","84",2940,2110
"4310",232,242,23,3396.32183908046,1884.71264367816,"Y","84",2940,2110
"4311",240,246,48,3396.32183908046,1865.1724137931,"Y","84",2940,2110
"4312",220,211,18,3390.57471264368,1858.27586206897,"Y","84",2940,2110
"4313",239,251,103,3259.54022988506,1916.89655172414,"Y","84",2940,2110
"4314",250,255,128,3260.68965517241,1896.20689655172,"Y","84",2940,2110
"4315",238,241,250,2017.24137931034,1240.22988505747,"B","86",2000,1400
"4316",237,244,255,2017.24137931034,1236.7816091954,"B","86",2000,1400
"4317",198,202,239,2141.37931034483,1168.96551724138,"B","86",2000,1400
"4318",166,175,214,1857.47126436782,1166.66666666667,"B","86",2000,1400
"4319",114,104,141,2049.42528735632,1298.85057471264,"B","86",2000,1400
"4320",39,55,0,903.287356321839,1607.91954022989,"G","86",1278,1147
"4321",127,147,0,943.51724137931,1578.03448275862,"G","86",1278,1147
"4322",91,98,2,966.505747126437,1549.29885057471,"G","86",1278,1147
"4323",68,81,0,999.83908045977,1474.58620689655,"G","86",1278,1147
"4324",74,88,0,1010.18390804598,1418.26436781609,"G","86",1278,1147
"4325",133,155,18,1030.87356321839,1343.55172413793,"G","86",1278,1147
"4326",48,35,0,1427.42528735632,1356.19540229885,"G","86",1278,1147
"4327",47,45,4,1466.50574712644,1387.22988505747,"G","86",1278,1147
"4328",41,36,7,1456.16091954023,1390.67816091954,"G","86",1278,1147
"4329",165,190,62,1364.20689655172,1196.42528735632,"G","86",1278,1147
"4330",93,124,0,1332.02298850575,1125.16091954023,"G","86",1278,1147
"4331",85,121,0,914.781609195402,1028.6091954023,"G","86",1278,1147
"4332",24,24,0,922.827586206897,883.781609195402,"G","86",1278,1147
"4333",29,43,7,911.333333333333,810.218390804598,"G","86",1278,1147
"4334",50,49,0,872.252873563218,734.35632183908,"G","86",1278,1147
"4335",38,50,10,842.367816091954,665.390804597701,"G","86",1278,1147
"4336",122,125,34,1023.97701149425,701.022988505747,"G","86",1278,1147
"4337",71,80,13,1078,744.701149425287,"G","86",1278,1147
"4338",116,133,3,1094.09195402299,811.367816091954,"G","86",1278,1147
"4339",250,254,35,1200.98850574713,1387.22988505747,"Y","86",1278,1147
"4340",200,198,1,1197.54022988506,1386.08045977012,"Y","86",1278,1147
"4341",255,255,71,859.609195402299,1556.19540229885,"Y","86",1278,1147
"4342",254,255,126,843.51724137931,1559.64367816092,"Y","86",1278,1147
"4343",255,251,53,1196.3908045977,1244.70114942529,"Y","86",1278,1147
"4344",245,250,33,1183.74712643678,1227.45977011494,"Y","86",1278,1147
"4345",252,254,33,1642.36781609195,1306.77011494253,"Y","86",1278,1147
"4346",232,233,106,1636.62068965517,1295.27586206897,"Y","86",1278,1147
"4347",229,242,12,1706.73563218391,1207.91954022989,"Y","86",1278,1147
"4348",234,246,48,1205.58620689655,761.942528735632,"Y","86",1278,1147
"4349",239,255,84,1207.88505747126,757.344827586207,"Y","86",1278,1147
"4350",86,129,11,1197.72413793103,1808.51724137931,"G","88",1646,1343
"4351",142,182,49,1249.44827586207,1801.62068965517,"G","88",1646,1343
"4352",201,250,169,1280.48275862069,1800.47126436782,"G","88",1646,1343
"4353",93,141,19,1403.47126436782,1805.06896551724,"G","88",1646,1343
"4354",133,162,56,1388.52873563218,1793.57471264368,"G","88",1646,1343
"4355",66,105,0,1233.35632183908,1730.35632183908,"G","88",1646,1343
"4356",69,109,21,1226.45977011494,1662.54022988506,"G","88",1646,1343
"4357",125,164,55,1205.77011494253,1582.08045977011,"G","88",1646,1343
"4358",88,131,23,1205.77011494253,1501.62068965517,"G","88",1646,1343
"4359",130,145,28,1213.81609195402,1441.85057471264,"G","88",1646,1343
"4360",85,127,25,1327.6091954023,1261.3908045977,"G","88",1646,1343
"4361",160,192,95,1423.01149425287,1221.16091954023,"G","88",1646,1343
"4362",124,169,42,1525.31034482759,1268.28735632184,"G","88",1646,1343
"4363",130,168,65,1578.18390804598,1191.27586206897,"G","88",1646,1343
"4364",143,178,88,1451.74712643678,1116.5632183908,"G","88",1646,1343
"4365",49,76,0,1386.22988505747,1098.1724137931,"G","88",1646,1343
"4366",101,141,42,1541.40229885057,1059.09195402299,"G","88",1646,1343
"4367",98,130,45,1564.3908045977,1109.66666666667,"G","88",1646,1343
"4368",70,113,0,1612.66666666667,1224.6091954023,"G","88",1646,1343
"4369",242,255,104,1790.8275862069,1013.11494252874,"Y","88",1646,1343
"4370",84,104,15,2732.7816091954,2024.62068965517,"G","89",3096,1566
"4371",159,168,105,2953.47126436782,1824.62068965517,"G","89",3096,1566
"4372",101,135,75,2741.97701149425,1728.06896551724,"G","89",3096,1566
"4373",82,114,47,3040.8275862069,1683.24137931034,"G","89",3096,1566
"4374",37,70,0,2853.47126436782,1405.08045977011,"G","89",3096,1566
"4375",88,110,28,2931.63218390805,1234.96551724138,"G","89",3096,1566
"4376",128,160,93,2622.4367816092,1271.74712643678,"G","89",3096,1566
"4377",105,137,54,3001.74712643678,1148.75862068966,"G","89",3096,1566
"4378",40,64,0,3107.49425287356,1122.32183908046,"G","89",3096,1566
"4379",153,185,84,3483.35632183908,1977.49425287356,"G","89",3096,1566
"4380",191,180,135,3538.52873563218,1844.16091954023,"G","89",3096,1566
"4381",159,176,98,3525.88505747126,1726.91954022989,"G","89",3096,1566
"4382",255,255,255,3493.70114942529,1638.41379310345,"W","89",3096,1566
"4383",253,255,222,3485.65517241379,1639.5632183908,"W","89",3096,1566
"4384",254,255,250,3478.75862068965,1633.81609195402,"W","89",3096,1566
"4385",250,253,206,3356.91954022988,1610.8275862069,"W","89",3096,1566
"4386",253,254,236,3356.91954022988,1603.93103448276,"W","89",3096,1566
"4387",254,255,240,3363.81609195402,1610.8275862069,"W","89",3096,1566
"4388",253,251,252,3307.49425287356,1129.2183908046,"W","89",3096,1566
"4389",255,255,255,3300.59770114943,1132.66666666667,"W","89",3096,1566
"4390",255,255,255,3286.80459770115,1134.96551724138,"W","89",3096,1566
"4391",253,255,244,3297.14942528736,1130.36781609195,"W","89",3096,1566
"4392",252,252,252,3308.64367816092,1117.72413793103,"W","89",3096,1566
"4393",224,231,213,3304.04597701149,1109.67816091954,"W","89",3096,1566
"4394",255,255,255,2612.09195402299,1816.57471264368,"W","89",3096,1566
"4396",188,188,30,2669.5632183908,1525.77011494253,"Y","89",3096,1566
"4397",248,244,51,2677.6091954023,1516.57471264368,"Y","89",3096,1566
"4398",255,254,75,2682.20689655172,1516.57471264368,"Y","89",3096,1566
"4399",247,254,138,2660.36781609195,1878.64367816092,"Y","89",3096,1566
"4400",243,255,104,2652.32183908046,1872.89655172414,"Y","89",3096,1566
"4401",233,248,83,2648.87356321839,1869.44827586207,"Y","89",3096,1566
"4402",248,255,71,2730.48275862069,1936.11494252874,"Y","89",3096,1566
"4403",248,255,59,2940.8275862069,2029.2183908046,"Y","89",3096,1566
"4404",229,220,39,3283.35632183908,1815.42528735632,"Y","89",3096,1566
"4405",239,252,76,3581.05747126437,1222.32183908046,"Y","89",3096,1566
"4406",242,246,47,3581.05747126437,1206.22988505747,"Y","89",3096,1566
"4407",181,208,115,1699.71264367816,1344.06896551724,"G","8",2125,982
"4408",70,92,7,1807.75862068966,1341.77011494253,"G","8",2125,982
"4409",99,122,31,1965.22988505747,1324.52873563218,"G","8",2125,982
"4410",99,126,59,2005.45977011494,1311.88505747126,"G","8",2125,982
"4411",57,85,0,1889.36781609195,1282,"G","8",2125,982
"4412",111,118,40,1731.89655172414,1262.45977011494,"G","8",2125,982
"4413",134,151,73,1789.36781609195,1226.8275862069,"G","8",2125,982
"4414",74,81,4,1976.72413793103,1199.24137931034,"G","8",2125,982
"4415",32,65,0,1975.57471264368,1146.36781609195,"G","8",2125,982
"4416",53,71,0,1747.98850574713,1126.8275862069,"G","8",2125,982
"4417",177,196,140,1750.28735632184,1098.09195402299,"G","8",2125,982
"4418",105,136,60,1930.74712643678,1076.25287356322,"G","8",2125,982
"4419",59,85,0,2053.73563218391,1067.05747126437,"G","8",2125,982
"4420",92,122,10,1857.18390804598,1041.77011494253,"G","8",2125,982
"4421",56,89,2,1699.71264367816,1025.67816091954,"G","8",2125,982
"4422",205,221,194,1822.70114942529,977.402298850575,"G","8",2125,982
"4423",112,124,42,2044.54022988506,946.367816091954,"G","8",2125,982
"4424",132,160,37,1745.68965517241,896.942528735632,"G","8",2125,982
"4425",171,164,73,1812.35632183908,863.609195402299,"G","8",2125,982
"4426",118,146,33,2031.89655172414,831.425287356322,"G","8",2125,982
"4427",226,227,185,2005.45977011494,793.494252873563,"G","8",2125,982
"4428",16,34,0,1714.65517241379,793.494252873563,"G","8",2125,982
"4429",65,98,7,1745.68965517241,769.35632183908,"G","8",2125,982
"4430",160,189,97,2035.34482758621,719.931034482758,"G","8",2125,982
"4431",69,95,0,1803.16091954023,688.896551724138,"G","8",2125,982
"4432",102,109,32,1718.10344827586,691.19540229885,"G","8",2125,982
"4433",83,118,16,1826.14942528736,632.574712643678,"G","8",2125,982
"4434",85,117,34,2035.34482758621,616.48275862069,"G","8",2125,982
"4435",149,162,74,2110.05747126437,600.390804597701,"G","8",2125,982
"4436",55,65,4,1793.96551724138,611.885057471264,"G","8",2125,982
"4437",110,140,42,1738.79310344828,594.643678160919,"G","8",2125,982
"4438",80,116,29,1999.71264367816,559.011494252873,"G","8",2125,982
"4439",188,223,133,2122.70114942529,523.379310344828,"G","8",2125,982
"4440",31,48,0,1980.1724137931,506.137931034483,"G","8",2125,982
"4441",133,166,23,1806.6091954023,529.126436781609,"G","8",2125,982
"4442",14,42,0,1721.55172413793,529.126436781609,"G","8",2125,982
"4443",154,170,97,1704.31034482759,526.827586206897,"G","8",2125,982
"4444",64,91,12,1688.2183908046,544.068965517241,"G","8",2125,982
"4445",249,226,252,3035.05747126437,287.35632183908,"V","8",3050,600
"4446",255,246,255,3037.35632183908,294.252873563218,"V","8",3050,600
"4447",248,225,253,3033.90804597701,308.045977011494,"V","8",3050,600
"4448",249,232,251,3024.71264367816,319.540229885057,"V","8",3050,600
"4449",246,233,250,3013.2183908046,324.137931034483,"V","8",3050,600
"4450",246,242,255,3001.72413793103,309.195402298851,"V","8",3050,600
"4451",216,188,237,3001.72413793103,279.310344827586,"V","8",3050,600
"4452",255,233,255,3018.96551724138,274.712643678161,"V","8",3050,600
